Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-08-31,Wild at Heart,1990,https://boxd.it/aV8P1D,4,Yes,"w/ mav, 90s",2025-08-30
2025-08-31,One on Top of the Other,1969,https://boxd.it/aV8QRv,3.5,,"w/ mav, 60s",2025-08-30
2025-08-31,Mystic River,2003,https://boxd.it/aV8S8R,4,,"w/ mav, 00s",2025-08-30
2025-09-02,Night Moves,1975,https://boxd.it/aWanxT,3.5,,"w/ mav, 70s",2025-08-31
2025-09-04,Hellish Flesh,1977,https://boxd.it/aXQxCn,3.5,,70s,2025-09-03
2025-09-15,Dona Flor and Her Two Husbands,1976,https://boxd.it/b4IHyx,4,,"w/ mav, 70s, cinema",2025-09-14
2025-09-15,The Blue Trail,2025,https://boxd.it/b4IMXx,3,,"w/ mav, '20s, cinema",2025-09-14
2025-09-24,The Fantastic 4: First Steps,2025,https://boxd.it/b9QN4p,3,,"w/ mav, '20s",2025-09-22
2025-09-29,One Battle After Another,2025,https://boxd.it/bdaaUX,4.5,,"w/ mav, '20s, cinema",2025-09-28
2025-10-13,Men and Women,1964,https://boxd.it/blBmXP,3.5,,"w/ mav, 60s",2025-10-11
2025-10-13,Angel of the Night,1974,https://boxd.it/blBsGF,3.5,,"w/ mav, 70s",2025-10-12
2025-10-13,Strange Encounter,1958,https://boxd.it/blU7vp,4,,"w/ mav, 50s",2025-10-12
2025-10-27,Resurrection,2025,https://boxd.it/buOzK7,3.5,,"w/ mav, '20s, cinema, mostrasp",2025-10-25
2025-11-02,Carnival Is Over,2024,https://boxd.it/bzyY3l,4,,"w/ mav, '20s",2025-11-01
2025-11-03,Toll,2023,https://boxd.it/bzQVdD,4,Yes,"w/ mav, '20s",2025-11-01
2025-11-08,The Secret Agent,2025,https://boxd.it/bDp4NZ,4.5,,"w/ mav, '20s, cinema",2025-11-07
2025-11-10,Frankenstein,2025,https://boxd.it/bF9GC7,3.5,,"w/ mav, '20s",2025-11-09
2025-11-15,The Smashing Machine,2025,https://boxd.it/bIpHHL,4,,"w/ mav, '20s",2025-11-14
2025-11-16,The Ugly Stepsister,2025,https://boxd.it/bIWe5z,3.5,,"w/ mav, '20s",2025-11-15
2025-11-16,Fréwaka,2024,https://boxd.it/bJdcsF,4,,"w/ mav, '20s",2025-11-15
2025-11-29,Bugonia,2025,https://boxd.it/bS4Krz,4,,"w/ mav, '20s",2025-11-28
2025-11-30,No Other Choice,2025,https://boxd.it/bSFN3f,4.5,,"w/ mav, '20s",2025-11-29
2025-12-09,It Was Just an Accident,2025,https://boxd.it/bYHevL,4,,"w/ mav, '20s, cinema",2025-12-07
2025-12-21,Wake Up Dead Man,2025,https://boxd.it/c8TIQt,3.5,,"w/ mav, '20s",2025-12-19
2025-12-27,The Masque of the Red Death,1964,https://boxd.it/cfTkSj,4,,"w/ mav, 60s",2025-12-26
2025-12-27,The Pit and the Pendulum,1961,https://boxd.it/cfTomV,4,,60s,2025-12-26
2025-12-29,Spirits of the Dead,1968,https://boxd.it/ciluwV,3,,60s,2025-12-28
2026-01-01,The Criminal Life of Archibaldo de la Cruz,1955,https://boxd.it/cljxcH,4,,"w/ mav, 50s",2025-12-30
2026-01-09,Marty Supreme,2025,https://boxd.it/cx50jF,4.5,,"w/ mav, cinema, '20s",2026-01-08
2026-01-18,Hamnet,2025,https://boxd.it/cGWjWX,4,,"w/ mav, '20s, cinema",2026-01-17
2026-01-19,A Própria Carne,2025,https://boxd.it/cHWYSh,2.5,,"w/ mav, '20s",2026-01-18
2026-01-19,The Things You Kill,2025,https://boxd.it/cIlxs7,3.5,,"w/ mav, '20s",2026-01-18
2026-01-26,"São Paulo, Incorporated",1965,https://boxd.it/cPp59n,5,Yes,"w/ mav, 60s",2026-01-25
2026-01-26,Same Old West,2024,https://boxd.it/cPpacL,4,,"w/ mav, '20s",2026-01-25
2026-01-26,The Next Victim,1983,https://boxd.it/cPFln3,4,,"w/ mav, 80s",2026-01-25
2026-01-30,The Whip and the Body,1963,https://boxd.it/cTuopb,3.5,,"w/ mav, cinema, 60s",2026-01-28
2026-02-01,O Fabuloso Fittipaldi,1973,https://boxd.it/cVEZfZ,3.5,,"w/ mav, 70s, cinema",2026-01-31
2026-02-01,King of the Night,1975,https://boxd.it/cVF3An,3.5,,"w/ mav, 70s, cinema",2026-01-31
2026-02-17,Attack on Titan: THE LAST ATTACK,2024,https://boxd.it/darxjt,4,,"w/ mav, '20s",2026-02-16
2026-02-22,Soylent Green,1973,https://boxd.it/dfgAJR,4,,"w/ mav, 70s",2026-02-21
2026-03-02,Howl's Moving Castle,2004,https://boxd.it/dmraHb,4,,"w/ mav, 00s, cinema",2026-02-28
2026-03-21,Wings of Desire,1987,https://boxd.it/dBjAX9,4,,"w/ mav, 80s, cinema",2026-03-19
2026-03-22,Project Hail Mary,2026,https://boxd.it/dCFeTx,3.5,,"w/ mav, cinema, '20s",2026-03-21
2026-03-22,Return to Silent Hill,2026,https://boxd.it/dCLBe5,0.5,,'20s,2026-03-21
